Feature_1,Feature_2,Label
18.98122633434961,19.610855176273223,0
20.998021259167558,20.43784021897059,0
19.047639621160865,19.658009886594332,0
19.95943761969815,20.07676500300693,0
19.189295437141542,18.59772404830571,0
19.627296095779755,19.42510344334586,0
19.63912902592754,20.73790587791473,0
18.878413655077047,19.691923291077686,0
18.858920268085765,18.879924109718523,0
19.56454478096901,19.25427802437555,0
19.78433523087671,19.654192176509024,0
19.618420517533263,20.213577542970178,0
19.662406259739317,21.754793535424778,0
21.47833091542131,20.264142302633577,0
18.601215216168487,19.392877910131425,0
19.145323628795396,19.773669138059677,0
20.45923320214272,19.56197883065689,0
20.272932182637632,19.595770471125523,0
19.22905022987979,19.08199284837765,0
20.875594464001654,20.55420862234866,0
19.924253146977644,19.36052859417367,0
20.590220144324263,20.833907355816176,0
20.041324314027445,19.534381138656315,0
20.291906170142227,20.523956107499863,0
21.95780971374742,20.550345939370864,0
20.72891452266266,20.515467370950812,0
18.993068041488577,20.468424258438127,0
19.337214243488575,19.177275713525148,0
20.51773320144628,19.51520383680847,0
20.160362165533193,19.871703526613057,0
20.134133000250635,19.306902056698313,0
18.78386326879896,20.31660218180154,0
19.893333190433534,20.295044912532475,0
19.602928006851897,19.20170753496606,0
19.79963401756418,19.812226418345976,0
20.301914909241894,19.528905125386427,0
19.729774420817847,20.2277727120633,0
18.263637358067488,19.222908184152697,0
18.51896307425601,17.75161551136796,0
19.1528771654853,19.336219171223654,0
18.50772417322939,17.69942588787424,0
21.02691677016323,20.42752412471921,0
22.102225163081823,21.576470141401064,0
20.582231276509894,20.732625062986102,0
18.7659452234739,20.642116062689784,0
19.465360639599773,18.888456983937367,0
20.532090342767074,21.02400951427358,0
20.2276261132725,22.059084879126853,0
19.21316271926513,18.74398706716043,0
20.806681835210284,22.160554209375697,0
19.480286259747576,20.718102571721037,0
21.680502368489357,21.08112734553558,0
19.971968525951866,20.018949119716606,0
20.078343165493497,20.701193097840996,0
20.995776155955223,20.85339667093393,0
19.638601509943825,20.153040344002573,0
19.94604448378299,18.82140239194512,0
20.689743433213494,21.967420255112,0
20.086450891870424,19.337964355313872,0
18.598825666920646,18.71450030121351,0
18.94493943928422,19.012457920694327,0
17.33766952503453,19.093010367477735,0
19.72982380173726,20.701394752691616,0
18.756772253901584,20.12540381143393,0
20.492622499570743,21.17867395956918,0
19.962747249612306,18.204007763189193,0
22.0443480200928,20.005115842332703,0
19.874542034684154,20.592084290480116,0
18.66187323712025,18.735968017540024,0
19.279628293644453,17.899526835429562,0
21.502946314290178,21.44739861539356,0
19.683736938549732,19.651042190455637,0
21.835017399244375,21.745897359731586,0
20.79486745148418,21.46454000031422,0
20.15245649906099,19.212576712733632,0
20.97462856552245,19.915415043633498,0
19.576710530274223,20.53185285077546,0
20.601640539539655,21.1056870550575,0
20.85565298419194,20.062780151929594,0
20.61031217190653,19.575069849487154,0
21.07841330951269,19.88053541692384,0
18.280866347454786,18.316129899426514,0
20.49899011023044,20.71297002096466,0
20.20776374435643,19.986794144823207,0
19.089362180580284,19.846869890627588,0
20.747336590889855,20.171518350245176,0
21.38916233945514,19.087241174719555,0
20.62875681772881,21.995631085173336,0
18.699934191480875,18.4508981519245,0
19.34506194599313,19.656312100536667,0
16.773823548936107,17.893398460370683,0
20.588550104113477,19.63300966351305,0
21.289491505225477,21.4929551410927,0
21.366145814386336,19.943892104788663,0
21.1007225449594,20.019174541345006,0
18.098072605770017,18.979712362719468,0
19.266932440470438,20.746876579360464,0
20.363639180793484,19.50235497946522,0
18.411480834126415,18.950390877811074,0
20.99345085866623,20.80311218058262,0
21.449707516930726,20.06690778596639,0
18.243198395187765,20.152615035657895,0
20.92971042949126,21.49267966618183,0
20.807035685525424,20.319910301760725,0
20.945023572278323,20.081032802598507,0
20.37345409577232,19.542503979361285,0
19.790896572972326,19.74065846352319,0
20.660716909791784,19.753153247750188,0
20.12180301153385,20.877194237359607,0
20.054970612724304,19.077415367925756,0
19.53828213839592,20.28966926176771,0
21.174067286473043,21.71742747885298,0
20.28854967410166,20.85914834269482,0
21.563442869569162,19.758560768904644,0
21.385450623613384,21.433535570274767,0
20.227232028126952,19.322915403022545,0
20.27772273916811,18.616202676899146,0
20.662734884186765,19.451718684424307,0
20.540807292802434,20.58820596411885,0
20.937417604206477,20.55286205997665,0
19.416970798336262,18.840078928813114,0
19.841122828538126,18.711415973880506,0
18.820391812565283,20.261960433223184,0
22.53895455396956,21.742059298499083,0
19.601763571067224,19.398718185024233,0
19.980570838508594,19.376585651792773,0
20.002849662036212,19.847172426644132,0
18.861460646868235,19.115881490169446,0
19.913566001318856,19.50168903519639,0
20.638558470999996,20.206000283180376,0
19.86888666453333,19.44790218371307,0
18.711347213226986,20.786748011872426,0
19.40859564304789,19.082572110880047,0
19.163755914537255,18.755680541515705,0
22.269110778999075,21.26102446808167,0
21.795910070823737,21.444396586782428,0
19.145830559587672,20.822267871862955,0
19.826422853532137,19.607322324723274,0
20.387281351158446,18.17614604215056,0
19.410519210233055,20.18138440412002,0
20.70861622892814,21.85237027213507,0
19.91449746897047,19.49920955506967,0
18.316648399995636,20.587341257800034,0
19.718388909878033,19.96660949617837,0
20.82274039323952,19.972896023774727,0
19.70895000215502,18.852866176246156,0
20.176850543897302,19.699193097132184,0
19.418360250359907,19.752022355646854,0
19.356472250258943,18.846455851404194,0
20.723100407699896,19.74433669191759,0
20.196119003433694,20.573419496478547,0
19.8055112896983,18.88334596552067,0
18.569080252504683,19.924718111309634,0
18.703556964718082,20.580352777276147,0
21.292448455253417,20.047793751942,0
20.792394766032295,22.288439077521478,0
19.461095053688535,19.40551038277808,0
20.32028458099359,19.194795533695213,0
17.817306063308134,17.946527245283363,0
19.542378016881035,20.268144640779727,0
19.471491773721606,19.695375798000736,0
20.448836780890314,20.920305138026308,0
17.697408952430514,19.04282899858549,0
18.87586774657624,18.364652070145056,0
20.919916374101287,20.79412945400164,0
19.404645051098857,20.498836569569804,0
20.70094220460935,22.230492524069962,0
20.35027938914171,19.92339831919429,0
21.70393643618957,20.0490797643238,0
19.250454379046708,19.323772346235113,0
21.764678295096193,20.469599523032574,0
19.456287317142674,21.125308842432066,0
20.97638418144267,19.47324122832456,0
20.34918152117609,20.07645795142842,0
22.36271977717324,22.30842491065543,0
19.85189198736503,20.54809835217845,0
17.83547453652138,18.962039566069137,0
20.78612739118165,19.67960148243998,0
17.741795820300652,17.80101425431514,0
19.99999942290166,19.97587433579166,0
19.900633771034446,19.7562733591105,0
20.770235341764444,20.223376400524053,0
20.300077549630952,19.756652778497187,0
20.564127442933078,20.670557670624973,0
19.468820253381384,20.972813241964072,0
21.750053772772684,22.841560624695145,0
19.957553684221505,17.884163451813357,0
20.482496595033247,20.111055729037457,0
21.607849227544758,20.830032539953883,0
20.08565167329098,21.8379221167146,0
18.553901194265016,19.825456289259176,0
19.93953954494562,18.810487773728394,0
20.209560594784104,20.69893515601202,0
20.701894514085645,21.414892944258032,0
20.395538303754353,20.020717496204757,0
19.16215895071898,19.60642226220502,0
19.732940967823865,20.892270771188112,0
20.62826050132912,21.244196108273382,0
19.641132463239867,19.331586023925876,0
20.343117305917982,19.092003729532678,0
19.292220195805108,19.107318059362118,0
19.928186801993977,20.977196027830868,0
21.314210177187093,19.905748880823534,0
21.045075432870856,21.651085384216497,0
20.23148725602086,21.98628143800522,0
20.954775571968177,22.651231940258217,0
19.865610068695478,19.76889695682509,0
20.272345715007532,20.671481829359603,0
19.480941667355527,20.584243549372047,0
19.825925073713172,19.976226835175048,0
20.34337022476399,20.286424601042924,0
20.588520045138004,18.878351652481378,0
20.795930777544037,21.53919487156675,0
19.944017858128785,19.760034521776106,0
19.810244892992873,20.157826598354543,0
20.85659795778763,20.078293232385317,0
20.31957942268228,19.34120664506725,0
20.497734544505185,18.795150940267344,0
18.872426332421508,19.34502381483455,0
19.286926253987247,20.26961723793276,0
18.050471789232567,19.064841854250698,0
22.234032332873205,20.954455366137505,0
20.5280632359355,20.554154286146336,0
19.914566044352302,19.188822231198838,0
20.215946703556888,19.460563771203564,0
21.232920500681587,19.82625940383336,0
21.47538574755858,20.123701141942245,0
20.318310129648207,21.37195192625605,0
19.506012523634485,22.138394588471876,0
19.4803561038481,19.665192227542974,0
20.393204703468456,21.093514582877447,0
20.437512073578485,20.559521888223845,0
17.830931703885796,17.734871804161145,0
19.356288316107708,18.65311189098182,0
19.144900603792685,20.915701239428195,0
19.63674512038173,21.449193678378656,0
19.668302232265088,19.10583545637082,0
18.966041607614674,19.938596057241405,0
20.246609136338893,18.67638441644844,0
20.75347858407616,20.505959948524655,0
19.75412519171609,20.374797289266766,0
20.51377859826893,19.17843423955883,0
19.365446129922674,19.9760318752065,0
18.97481688851854,20.05559761407316,0
19.048212189767778,19.507392268996213,0
20.891245755355794,19.230284821839803,0
19.524095864720994,19.731783551884106,0
20.403180115768723,19.126431539948413,0
20.409646000254423,21.462798853587326,0
19.693505419404154,20.375006116776778,0
19.960597497129225,19.99035363662497,0
19.445444752173923,18.92940002395655,0
20.147894609690134,19.68561932098509,0
20.530870832539208,20.221698709070566,0
20.04700082155849,19.568252199895014,0
19.359786945405162,18.465179643185657,0
20.381701120227792,19.941970061953615,0
18.64860300517962,18.845157781691192,0
19.849176602582393,18.36361622954542,0
19.323912287858114,20.213543083481554,0
19.395999787430082,20.461480162495434,0
19.743311218778413,21.15265865896399,0
18.19051510445318,17.82767654401352,0
19.65912426242424,21.11250873954194,0
18.893480408263542,18.370620381110275,0
20.50478476237059,20.223000153510085,0
21.623654269928753,20.705002323444557,0
21.25351019553494,20.48571263043081,0
19.912930627336095,20.147145359872617,0
19.156404205012112,18.158050164273323,0
19.254546219518005,19.040557375292494,0
19.705427083041123,20.380246575207728,0
20.781100918969145,21.163510665153197,0
19.609622527167403,20.102073791175552,0
18.521922538442485,20.97722267835338,0
20.817797504871635,20.286800549869817,0
20.81739408559158,20.261916966431325,0
19.957485178738853,21.146501709846405,0
19.055180381931812,18.484434088182336,0
20.485133293096617,20.95654884948302,0
20.161773276024746,20.794705093780255,0
20.58213556642871,19.06639145143148,0
17.761882346611852,19.557760019707377,0
20.72454135307927,20.336839793143287,0
19.585204914575954,19.91966170456298,0
18.42458166096541,20.434786199731757,0
20.552389416408296,19.754092171869843,0
21.55999051135988,20.82906047141796,0
19.131409868300292,20.92596773181808,0
20.33637055843174,20.560158510070636,0
19.420026008478672,20.608419281926757,0
18.077046712006965,17.546177939086647,0
19.901786552300337,20.94594742936941,0
18.486110984491184,20.332818310227218,0
19.673949402915497,19.31465731212844,0
18.93412612146101,20.042829702043917,0
19.035804572176968,19.543078603284265,0
18.491584826019075,19.66088041646475,0
18.478660257897612,19.127370145487255,0
20.071371659769422,20.218085346202745,0
19.36360042060367,18.546664749616436,0
19.877388954982482,19.48405014265512,0
19.33588032180751,20.614332184414813,0
19.81128507837716,19.85772162653331,0
20.804543180567272,21.550796746594493,0
18.359366939738102,20.522621663043562,0
20.156968606369265,20.376118934033205,0
18.995300754735407,20.572754034498878,0
19.943017589029093,20.222039114799433,0
19.380241618135404,19.566850741291763,0
20.289577854854915,20.48366784775322,0
19.58346528001743,18.55694998060637,0
20.234905291725454,19.534784476786278,0
19.726652713036017,18.203465808252243,0
20.295434580935062,20.672646455999583,0
18.67709155098458,18.611341289911596,0
19.540238359565112,21.421395429005702,0
22.3534198011035,20.154613844483418,0
19.86996342039788,19.367909196045268,0
20.53023533916387,21.23859178646322,0
20.07090170378173,19.506823073045,0
20.67254746968588,21.545004797966026,0
19.486497194206926,19.387321330427543,0
18.935807833017613,17.865723066691462,0
21.667097587074043,20.9751895171928,0
19.917808923559846,20.16114837288254,0
20.032888856155246,20.38494425266954,0
20.361982633150042,21.805747237223304,0
19.51249709164473,20.629792923232856,0
19.474814533939195,19.931567753092978,0
19.282712781065086,19.7304213410824,0
18.778809497298045,20.107962027430478,0
19.475305795862837,20.18430955345135,0
19.357654783154235,20.797771998603707,0
19.68530270005216,21.486243132962972,0
20.75016535648095,19.319390254362897,0
20.229584151087757,19.548532493612875,0
19.59829332069945,18.94566934139706,0
21.331176553384523,19.44163582243899,0
21.603648426076415,19.179769099447455,0
20.991492754192386,21.751907410336685,0
19.106748319418056,19.53220588120302,0
20.861281582874387,20.813570226732406,0
20.58230223496683,19.423937545774287,0
18.25933773337543,19.1367000239511,0
20.177917668365463,20.204803507359994,0
20.840402628817632,18.79866776039334,0
20.55505401650268,19.87306976850488,0
21.007978519950797,20.72687822706484,0
18.12273636907379,18.763579230340802,0
20.208364124581756,20.780946905937913,0
18.325805801536273,19.250439484449043,0
20.271826973664854,19.624890195959278,0
19.19857818018521,19.592063565606956,0
18.907154029319408,19.542325831001378,0
19.3586782917028,18.823443080142233,0
18.76030347001961,18.95790307471201,0
18.547365273871442,17.858177455781874,0
18.39765585467732,18.59556663813997,0
20.806087456639816,20.322201622585496,0
20.065345933729287,20.489511880131204,0
19.834061187330512,19.260361183391932,0
18.94995651629089,21.092226874902757,0
18.285741893721465,18.7220655633955,0
19.90707235911504,20.027103685833303,0
19.980074132536334,18.95728156733793,0
21.057186656685488,19.3886025828079,0
19.33066466419431,19.97786060389705,0
19.631458369470973,21.205445132761007,0
21.793731643351613,20.329356763141792,0
19.28206987189537,20.329168174507526,0
18.771117972495873,18.31223370962693,0
19.08508923042348,19.046580760922772,0
19.70766965839213,20.5913295958788,0
20.223267894316315,18.646875737332067,0
18.031232870350888,19.41132422449834,0
20.34385142444857,20.73965495788598,0
19.441820425530835,19.702494191354745,0
20.81238992703266,20.14076655909461,0
19.43576596501902,20.608494984278384,0
19.714535622663128,19.343921290577022,0
20.755960622825874,17.907418002195797,0
19.874996609870585,18.135282831092486,0
20.873718009939733,19.754048115313587,0
20.54081365409417,21.70164044147269,0
20.23178918085124,20.578293062581956,0
19.802113999658083,20.279154826881207,0
20.574966402869343,19.291974178680775,0
19.384085916991907,18.890329333830596,0
21.562097047793316,21.133981886827403,0
18.275193025275726,19.125414767389216,0
20.476570457640086,20.127312753321657,0
19.240170133321342,21.31691811688218,0
19.45421337216604,19.884255019357113,0
18.98835377619639,19.227142935222904,0
20.322512003474053,20.12616215438907,0
20.08061962785046,20.04339739134062,0
19.343881387762647,19.395827273569946,0
19.405873371355007,19.325156791246425,0
20.931000269820895,18.932799585288787,0
19.033192717567932,19.379681193465924,0
20.58382558072469,17.687570202531,0
18.261209267116648,18.121619638961477,0
19.56023849223068,18.52033256510515,0
19.99603001302645,18.942614449852794,0
19.583184089121392,21.49721544298818,0
20.0564193665258,20.273852239705526,0
18.99865829822416,19.494340186196766,0
19.687252905703108,20.052213908169335,0
17.947390445849003,17.88977164881542,0
19.3005159188642,20.351170314871812,0
18.449071304735703,19.636101610296084,0
20.018345857923094,18.875340945192608,0
19.158579494194054,18.012234101175366,0
20.115047924026555,19.360772074007194,0
19.891164232354523,20.219926642658002,0
19.510736110612992,19.932656864848276,0
18.375717895864998,18.829252197378977,0
19.729402264520054,20.693489432808413,0
19.583692247107862,18.356084431970867,0
19.132049992131975,19.833222734442874,0
19.56984414649304,20.94555095980466,0
20.067163723614183,20.192740177085724,0
20.142095072718412,20.15767412029988,0
21.669427516084383,20.22937663349009,0
19.042598782943426,18.195637434625098,0
21.93526601654856,19.781875902944844,0
21.21490200224936,19.891812208841863,0
18.073064613251415,19.082881702594047,0
19.469737777874784,21.722173583219092,0
19.31218183946079,18.987350455952168,0
21.01907755714915,23.31002012973989,0
22.026104430095128,20.380705683138235,0
17.894551825551186,20.33430423189046,0
18.519230013375427,19.083139133427785,0
19.05821985171662,19.911635410496928,0
19.202152849601674,19.48334427357105,0
19.941055760825055,19.87846263292553,0
20.79329002594582,20.512614949079044,0
21.51531342200055,21.4169737952058,0
21.407939671355965,20.304350354140194,0
19.14820595193655,20.54020823828115,0
19.98996479229648,18.419464188673302,0
20.38665751257566,21.327428700563875,0
20.963175616700646,20.738542466703624,0
20.0078131362716,19.039468681407968,0
20.57575488220006,19.241729387281854,0
20.36090868960448,20.680690623747015,0
21.159335672327643,21.599810410288043,0
19.74076185553634,20.29325180995349,0
19.124014456646687,20.48815488662053,0
20.106255170093267,19.676849628968014,0
19.622438241036445,20.16573627007283,0
19.937390092265304,19.977981783469186,0
20.93939309366164,20.27649217611069,0
20.339903425267043,22.08948016845398,0
21.42366975958031,20.7307645617844,0
20.17469675377402,21.06962113071846,0
19.631562877902077,20.87930495057581,0
20.44376290869393,20.72275707091773,0
19.650857205212727,21.796006332986117,0
20.87358004526028,21.18340075548731,0
19.244233572055787,19.658032669507286,0
20.225374169462555,20.09555346972913,0
20.035559153103144,19.888557151474657,0
18.059994697882626,20.270517699473977,0
21.167703538007455,19.797900558428378,0
18.786599827743153,21.36630916539747,0
19.876444189515237,21.515560994959305,0
18.823862595913965,18.270274354205974,0
18.69304788753779,20.32144451066633,0
20.43012443502575,20.22654407492339,0
21.011128813722507,19.99637208302964,0
21.174260981515086,19.95032071475283,0
20.35546946616775,19.585496235109108,0
20.57548328444412,19.01958763824049,0
19.296684832487724,20.130213794096647,0
21.539597429973586,21.913653999821157,0
19.541627974425285,18.33198695573408,0
18.342000318647152,18.761019328013198,0
20.638442715884846,20.58267363822714,0
19.47847201443345,19.554477405845862,0
19.99376042064003,19.073086827560665,0
20.56018647243138,19.1464719755264,0
20.548278415423255,19.644370773958467,0
20.018941027921628,21.255034203132066,0
18.750328651704717,19.359466772611892,0
21.104174827931867,20.787766378237066,0
18.878568117725603,19.020285031365507,0
17.794742778930992,18.188060618325363,0
19.988238818446526,19.679122354244026,0
19.96058510220446,19.80811526582391,0
18.908408738950207,19.86511105574479,0
21.3463033166856,20.01507036312782,0
21.336204836216666,21.84419616312921,0
22.031988807110235,19.879098214157754,0
18.416981298392685,20.909980815825474,0
19.586012176391854,20.424502950843497,0
19.978578523317996,19.879688870126852,0
19.34919368980606,19.05891914561741,0
19.60758256013902,19.929280366335032,0
20.08256213011249,21.07460447964901,0
20.52939217368459,19.773647014191745,0
19.984602836983132,19.086134855192096,0
19.98015390013239,19.971034903488185,0
18.822237737693,19.296935970572953,0
19.612790832452617,20.430557131652904,0
18.517139792842176,19.074950099194037,0
20.64695248439499,19.33511625204483,0
21.075027842318505,20.769803137963837,0
20.62133870247926,20.434367399493812,0
19.68609334873826,20.21578610309499,0
19.817802910821833,20.304304554648034,0
20.931896802057235,18.956430235703365,0
20.88553209158171,20.741444535860094,0
20.74766201312678,21.347590743122986,0
18.064949966477524,19.283711818174844,0
19.439483880057267,20.930210016907218,0
20.039793190905954,19.702707219787914,0
20.682457132619557,20.379987446131427,0
20.25096287482918,20.42137909720467,0
19.85941584314731,19.862461863300723,0
19.02627730772341,20.216923582509754,0
19.920110980664194,18.43521301221429,0
21.74460062646744,22.678920537706713,0
21.296134377665904,21.071368975773222,0
21.9143378246565,20.11235738707648,0
19.1515019420209,19.910657102323547,0
21.794793798647742,19.20375150650283,0
20.27715956616159,20.668963571564138,0
21.189095028619516,21.37245494839867,0
19.72361296851138,20.302904468112466,0
20.38297483360022,19.409905892718662,0
19.043003468627543,18.88447389560057,0
20.490280404390834,19.55701244531764,0
20.826295047592055,19.94149233356515,0
19.29392144130694,21.005629921449284,0
21.994881940197832,20.381320542321088,0
18.830590961672595,18.62126728452073,0
20.059481644961075,21.099386332357152,0
19.61147358556528,21.437483299112216,0
19.656854677610344,19.16894326946464,0
18.434573745020927,17.828858822017587,0
19.20768026560583,19.506972846012324,0
18.091903375862103,19.653414572588957,0
20.348992529055632,19.59557465870945,0
19.94051012405761,19.262794754305506,0
18.18808783044495,18.324623161527686,0
20.224037591053772,20.40871789691868,0
21.652452608093913,20.680838569583262,0
19.288858200149672,18.631963921178276,0
20.638325130239846,21.174977882767134,0
18.61367342535656,19.332626736021624,0
19.51579494499619,18.758999856426733,0
20.480657330792383,21.98199098274787,0
20.40486544595388,20.154032429498834,0
18.571635127300713,19.127865136701374,0
18.522688435652096,20.68769078055318,0
20.09338307126699,21.021223199348228,0
19.81632904605836,20.08492132492162,0
18.42238963569951,18.930225391989133,0
18.99756825213056,20.070075589440364,0
20.73566316863411,19.896453501295106,0
21.88800959881776,19.92165300944176,0
18.770876572889833,17.66766820716815,0
20.330017908649097,20.05320460876018,0
19.325909384134185,20.141646596673482,0
19.546346819081915,18.963269380512976,0
20.003441674418873,20.286021624907175,0
19.411700044960718,21.01904562098071,0
19.20736432623453,19.942242112284347,0
18.8391910528985,20.012664910383826,0
20.491646705507858,19.19481475755201,0
19.97953852709156,19.328181633299728,0
20.164613465881978,20.75097748463707,0
18.91697961469422,18.938251191430282,0
18.881435293244397,20.583650237879638,0
18.490660073430828,21.092343187611224,0
20.390635660375857,18.62987290122004,0
19.157007825953936,19.538166210836714,0
18.54645067472842,19.21963202599838,0
20.7320555175806,19.507757281291237,0
20.60627967789612,19.75575922368682,0
20.208458852813166,20.797037257233775,0
18.356484512426128,18.75115604224911,0
20.813363777567922,21.25796644578806,0
19.26857818575622,18.658795281436834,0
20.10871817351736,20.12340636824656,0
20.355601661594843,21.0038820954387,0
19.89497794728152,20.31451039118855,0
20.9873199217983,20.54986162147489,0
19.560815968946738,19.18798281685497,0
18.704223526221764,18.30458734060716,0
19.33912190371998,20.271712735593074,0
22.10874516256773,20.347936350586952,0
20.689965074148255,21.952549177575435,0
19.19882353079411,21.757022816462364,0
20.396377102863145,20.580928406060185,0
17.661447161567843,19.667540049726966,0
17.610502417343827,18.81886864793697,0
18.816872362983023,19.40939931218421,0
19.601512392886963,19.05032667655843,0
20.710268247097257,20.706893789686305,0
20.37399823110369,19.920770181776415,0
18.91925817534063,19.874563383911138,0
19.18467235007415,20.66220243112941,0
21.085561505703627,20.89190204642391,0
21.554054648178273,19.687518031105213,0
20.13247732853374,20.010729820150456,0
18.37390823272389,19.004719917278667,0
19.959925524923307,21.814018091257495,0
18.65150494906394,19.23360265253256,0
20.67586060151892,19.71642136479544,0
19.777966213686145,20.866714833390333,0
17.59627861930026,19.13952214757245,0
20.983164734536754,19.863547301247742,0
20.762208613912478,18.993769248349626,0
19.793929842982365,19.646327256683698,0
21.20095098334213,19.606247916075333,0
19.821559680155186,19.288858840493276,0
22.44930880668104,19.57704659339939,0
19.137702808421697,20.90995440509144,0
18.789855446223697,18.332759189637425,0
20.287143814701157,20.755918070776183,0
20.71373120319581,21.015523103015276,0
18.72308840563845,19.95002162952276,0
20.18857284961269,19.984899099435726,0
